presvedčila;VLdscf+
o;Eu6
opaku;SSis6
.;Z
;
Moje;PFfp1
bunky;SSfp1
sa;R
rozochveli;VLdpcf+
.;Z
;
A;O
všetky;PFfp1
naraz;Dx
začali;VLdpcf+
vylučovať;VIe+
energiu;SSfs4
.;Z
;
Chcel;VLesam+
som;VKesa+
tej;PFfs3
rieke;SSfs3
zabrániť;VId+
,;Z
aby;OY
vyrazila;VLdscf+
von;Dx
,;Z
bolo;VLescn+
to;PFns1
však;O
nemožné;AAns1x
.;Z
;
Pocítila;VLdscf+
,;Z
že;O
sa;R
blíži;VKesc+
explózia;SSfs1
,;Z
a;O
odtiahla;VLdscf+
sa;R
.;Z
;
Prúd;SSis1
mojej;PFfs2
energie;SSfs2
sa;R
jej;PFfs3
vylial;VLdsci+
na;Eu4
prsia;SSnp4
.;Z
;
Od;Eu2
tej;PFfs2
chvíle;SSfs2
sa;R
začalo;VLdscn+
moje;PFns1
dvojnásobné;NAns1
väznenie;SSns1
.;Z
;
Bol;VLesam+
som;VKesa+
Faikiným;AFms7x:r
rukojemníkom;SSms7
.;Z
;
Faikiným;AFms7x:r
rukojemníkom;SSms7
som;VKesa+
zostal;VLdsam+
až;T
do;Eu2
chvíle;SSfs2
,;Z
keď;O
sa;R
rozhodla;VLdscf+
,;Z
že;O
odíde;VKdsc+
,;Z
a;O
vydala;VLdscf+
sa;R
.;Z
;
Bol;VLesci+
to;PFns1
ľúbostný;AAis1x
maratón;SSis1
od;Eu2
sobotného;AAis2x
večera;SSis2
až;T
do;Eu2
pondelňajšieho;AAns2x
rána;SSns2
.;Z
;
Zaviedla;VLdscf+
ma;PPhs4
na;Eu4
chodbu;SSfs4
.;Z
;
V;Eu6
škole;SSfs6
sme;VKepa+
sa;R
už;Dx
nemilovali;VLepah-
.;Z
;
A;O
predsa;O
ma;PPhs4
Faika;SSfs1:r
už;Dx
nevolala;VLescf-
do;Eu2
školy;SSfs2
.;Z
;
Ani;O
ja;PPhs1
som;VKesa+
si;R
to;PFns4
neželal;VLesam-
.;Z
;
Názov;SSis1
toho;PFns2
miesta;SSns2
nám;PPhp3
obidvom;NNmp3
vyhovoval;VLesci+
.;Z
;
Práve;Dx
sme;VKepa+
sa;R
pomilovali;VLdpah+
.;Z
;
Povedala;VLdscf+
mi;PPhs3
,;Z
že;O
sa;R
milujeme;VKepa+
naposledy;Dx
.;Z
;
Pomyslel;VLdsam+
som;VKesa+
si;R
,;Z
že;O
žartuje;VKesc+
.;Z
;
Ovdovel;VLdscm+
.;Z
;
A;O
dve;NNnp4
deti;SSnp4
,;Z
vydatú;Gtfs4x
dcéru;SSfs4
a;O
syna;SSms4
študenta;SSms4
.;Z
;
Mama;SSfs1
sa;R
poteší;VKdsc+
,;Z
pomyslel;VLdsam+
som;VKesa+
si;R
.;Z
;
Keď;O
sa;R
o;Eu6
tom;PFns6
dozvie;VKdsc+
,;Z
usporiada;VKdsc+
slávnostný;AAis4x
obed;SSis4
.;Z
;
Hlas;SSis1
mi;PPhs3
znel;VLesci+
neprirodzene;Dx
.;Z
;
A;O
očervenel;VLdsam+
som;VKesa+
.;Z
;
Zaželala;VLdscf+
mi;PPhs3
,;Z
aby;OY
ma;PPhs4
rýchlo;Dx
preložili;VLdpcm+
.;Z
;
Faika;SSfs1:r
odišla;VLdscf+
po;Eu6
úbočí;SSns6
vrchu;SSis2
,;Z
nadol;Dx
.;Z
;
Ja;PPhs1
cez;Eu4
les;SSis4
,;Z
dohora;Dx
.;Z
;
Spoza;Eu2
stola;SSis2
ma;PPhs4
vytiahol;VLdscm+
smútočný;AAis1x
pochod;SSis1
dychovej;AAfs2x
kapely;SSfs2
.;Z
;
Podišiel;VLdsam+
som;VKesa+
k;Eu3
oknu;SSns3
.;Z
;
Ich;PUfs1
prítomnosť;SSfs1
vzbudila;VLdscf+
vo;Ev6
mne;PPhs6
určité;AAns4x
podozrenie;SSns4
.;Z
;
Sprievod;SSis1
vyšiel;VLdsci+
z;Eu2
uličky;SSfs2
za;Eu7
domom;SSis7
,;Z
čo;PFns1
znamená;VKesc+
,;Z
že;O
musel;VLescm+
zomrieť;VId+
niekto;PFms1
,;Z
kto;PFms1
býva;VKesc+
v;Eu6
dome;SSis6
.;Z
;
Ale;O
ja;PPhs1
som;VKesa+
nevedel;VLesam-
,;Z
že;O
by;Y
zomrel;VLdscm+
niekto;PFms1
z;Eu2
domu;SSis2
.;Z
;
A;O
všetci;PFmp1
tí;PFmp1
ľudia;SSmp1
prišli;VLdpcm+
na;Eu4
tvoj;PFis4
pohreb;SSis4
.;Z
;
Rozhliadol;VLdsam+
som;VKesa+
sa;R
okolo;Eu2
seba;PPhs2
.;Z
;
Niet;VKesc-
pochýb;SSfp2
,;Z
v;Eu6
hlave;SSfs6
mám;VKesa+
zmätok;SSis4
.;Z
;
Pri;Eu6
tejto;PFfs6
príležitosti;SSfs6
ti;PPhs3
prezradím;VKdsa+
isté;AAns4x
tajomstvo;SSns4
.;Z
;
Tak;T
ako;O
ty;PPhs1
,;Z
aj;O
ja;PPhs1
verím;VKesa+
v;Eu4
existenciu;SSfs4
záhrobného;AAis2x
sveta;SSis2
.;Z
;
V;Eu6
ušiach;SSnp6
mi;PPhs3
zostala;VLdscf+
len;T
ozvena;SSfs1
jeho;PUis2
hlasu;SSis2
a;O
v;Eu6
diaľke;SSfs6
,;Z
na;Eu6
úpätí;SSns6
podstavca;SSis2
bez;Eu2
sochy;SSfs2
,;Z
som;VKesa+
uvidel;VLdsam+
Háda;SSms4:r
.;Z
;
Odišiel;VLdsam+
som;VKesa+
od;Eu2
okna;SSns2
.;Z
;
Nepekný;AAis1x
odev;SSis1
môže;VKesc+
všetko;PFns4
pokaziť;VId+
.;Z
;
Ale;O
ja;PPhs1
som;VKesa+
nepoznal;VLjsam-
šéfa;SSms4
televízie;SSfs2
Sírius;SSis1:r
.;Z
;
Silného;AAms2x
človeka;SSms2
.;Z
;
A;O
človeka;SSms2
dnešných;AAip2x
čias;SSip2
.;Z
;
V;Eu6
skutočnosti;SSfs6
to;PFns1
neboli;VLepci-
americké;AAip1x
výrobky;SSip1
.;Z
;
Ja;PPhs1
som;VKesa+
nehľadal;VLesam-
Istanbul;SSis4:r
ani;O
bývalé;AAns4x
hlavné;AAns4x
mesto;SSns4
nejakej;PAfs2
inej;PAfs2
ríše;SSfs2
.;Z
;
Neobjavil;VLdscm-
sa;R
nijaký;PAms1
strážnik;SSms1
.;Z
;
S;Eu7
pocitom;SSis7
prihlúpleho;AAms2x
vidiečana;SSms2
som;VKesa+
prešiel;VLdsam+
po;Eu6
asfaltovej;AAfs6x
ceste;SSfs6
,;Z
ktorá;PAfs1
viedla;VLescf+
k;Eu3
zhluku;SSis3
novopostavených;Gtfp2x
budov;SSfp2
.;Z
;
Prvý;NAis4
knokdaun;SSis4
som;VKesa+
zakúsil;VLdsam+
na;Eu6
nádvorí;SSns6
.;Z
;
Slovo;SSns1
„;Z
drúk;SSms1
“;Z
malo;VLescn+
tentoraz;Dx
ničivý;AAis4x
účinok;SSis4
.;Z
;
Kým;O
tak;PD
urobili;VLdpcn+
,;Z
odišiel;VLdsam+
som;VKesa+
z;Eu2
toho;PFns2
nádvoria;SSns2
.;Z
;
Bola;VLescf+
to;PFns1
budova;SSfs1
,;Z
ktorú;PAfs4
som;VKesa+
hľadal;VLesam+
.;Z
;
Nachádzala;VLescf+
sa;R
tam;PD
kancelária;SSfs1
šéfa;SSms2
televízie;SSfs2
Sírius;SSis1:r
.;Z
;
Šéf;SSms1
nie;T
je;VKesc-
prítomný;SAms1
.;Z
;
Chcel;VLesam+
som;VKesa+
sa;R
stretnúť;VId+
s;Eu7
človekom;SSms7
číslo;SSns1
jeden;NFns1
a;O
to;PFns1
ho;PFms4
zrejme;T
prekvapilo;VLdscn+
.;Z
;
To;PFns1
bola;VLescf+
chvíľa;SSfs1
druhého;NAis2
knokdaunu;SSis2
.;Z
;
Vyšiel;VLdsam+
som;VKesa+
von;Dx
a;O
chvíľu;SSfs4
som;VKesa+
nerozhodne;Dx
postával;VLesam+
:;Z
mám;VKesa+
celkom;Dx
odísť;VId+
,;Z
alebo;O
mám;VKesa+
poslúchnuť;VId+
chlapcovu;AFfs4x
radu;SSfs4
a;O
ísť;VIe+
do;Eu2
toho;PFis2
podniku;SSis2
?;Z
;
Sadol;VLdsam+
som;VKesa+
si;R
k;Eu3
stolu;SSis3
,;Z
odkiaľ;PD
som;VKesa+
mohol;VLesam+
sledovať;VIe+
pohyb;SSis4
pred;Eu7
vchodom;SSis7
do;Eu2
televízie;SSfs2
Sírius;SSis1:r
.;Z
;
Čašník;SSms1
stratil;VLdscm+
trpezlivosť;SSfs4
.;Z
;
Pri;Eu6
susedných;AAip6x
stoloch;SSip6
ma;PPhs4
počuli;VLjpcm+
.;Z
;
A;O
zároveň;Dx
im;PFmp3
vysvetliť;VId+
,;Z
prečo;PD
som;VKesa+
tak;PD
urobil;VLdsam+
.;Z
;
Čakanie;SSns1
na;Eu4
šéfa;SSms4
.;Z
.;Z
.;Z
;
A;O
zasmial;VLdsam+
som;VKesa+
sa;R
.;Z
;
Celá;AAfs1x
táto;PFfs1
história;SSfs1
bola;VLescf+
trochu;NUns4
zamotaná;Gtfs1x
.;Z
;
Vstal;VLdsam+
som;VKesa+
a;O
zamieril;VLdsam+
k;Eu3
pultu;SSis3
.;Z
;
Poprosil;VLdsam+
som;VKesa+
čašníka;SSms4
,;Z
aby;OY
mi;PPhs3
priniesol;VLdscm+
koňak;SSis4
,;Z
dvojitý;NAis4
.;Z
;
Vrátil;VLdsam+
som;VKesa+
sa;R
a;O
znovu;Dx
som;VKesa+
si;R
sadol;VLdsam+
k;Eu3
stolu;SSis3
.;Z
;
S;Eu7
pohľadom;SSis7
upretým;Gtis7x
na;Eu4
vchod;SSis4
do;Eu2
televízie;SSfs2
Sírius;SSis1:r
.;Z
;
Čakanie;SSns1
na;Eu4
šéfa;SSms4
.;Z
.;Z
.;Z
;
Aj;T
ja;PPhs1
som;VKesa+
tam;PD
bol;VLesam+
kvôli;Eu3
mame;SSfs3
,;Z
aby;OY
som;VKesa+
jej;PFfs3
vyhovel;VLdsam+
.;Z
;
Napriek;Eu3
maminým;AFfp3x
radám;SSfp3
som;VKesa+
pil;VLesam+
.;Z
;
Bolo;VLescn+
to;PFns1
v;Eu4
jeden;NFis4
januárový;AAis4x
deň;SSis4
,;Z
z;Eu2
popolavej;AAfs2x
oblohy;SSfs2
padal;VLesci+
jemný;AAis1x
dážď;SSis1
.;Z
;
V;Eu6
tom;PFis6
polosvite;SSis6
som;VKesa+
mal;VLesam+
všetky;PFip4
dôvody;SSip4
myslieť;VIe+
si;R
,;Z
že;O
tam;PD
trčím;VKesa+
zbytočne;Dx
,;Z
aj;O
keď;O
človek;SSms1
,;Z
na;Eu4
ktorého;PAms4
som;VKesa+
čakal;VLesam+
,;Z
sa;R
nevolal;VLescm-
Godot;SSms1:r
.;Z
;
Paradoxne;Dx
som;VKesa+
si;R
želal;VLesam+
,;Z
aby;OY
neprišiel;VLdscm-
.;Z
;
Ale;O
on;PFms1
prišiel;VLdscm+
a;O
ja;PPhs1
som;VKesa+
sa;R
hlásil;VLesam+
v;Eu6
jeho;PUfs6
pracovni;SSfs6
.;Z
;
Z;Eu2
tohto;PFns2
hľadiska;SSns2
bol;VLescm+
Lavdim;SSms1:r
Lavdoshaj;SSms1:r
najnevyspytateľnejším;AAms7z
človekom;SSms7
,;Z
akého;PAms4
som;VKesa+
kedy;PD
poznal;VLjsam+
.;Z
;
Nemal;VLesam-
som;VKesa+
zvlášť;Dx
dobrý;AAis4x
dojem;SSis4
.;Z
;
Soni;SUfs1:r
by;Y
ho;PFms4
zaradila;VLdscf+
do;Eu2
kategórie;SSfs2
dedinských;AAmp2x
nafúkancov;SSmp2
.;Z
;
Lavdima;SSms4:r
Lavdoshaja;SSms4:r
zaraďovali;VLepcm+
k;Eu3
príslušníkom;SSmp3
konzervatívneho;AAns2x
krídla;SSns2
.;Z
;
V;Eu6
Studiofilme;SSis6:r
sa;R
povrávalo;VLescn+
,;Z
že;O
šéfa;SSms4
čochvíľa;Dx
odvolajú;VKdpc+
";";Z
označovali;VLepcm+
ho;PFms4
za;Eu4
liberálneho;AAms4x
modernistu;SSms4
a;O
bolo;VLescn+
iróniou;SSfs7
osudu;SSis2
,;Z
že;O
najostrejšie;Dz
na;Eu4
neho;PFms4
útočil;VLesci+
týždenník;SSis1
Október;SSis1:r
.;Z
;
Pravdu;SSfs4
o;Eu6
jeho;PUfs6
smrti;SSfs6
sme;VKepa+
sa;R
dozvedeli;VLdpah+
rýchlo;Dx
.;Z
;
Ako;O
sa;R
hovorilo;VLescn+
,;Z
túto;PFfs4
škandalóznu;AAfs4x
informáciu;SSfs4
potvrdila;VLdscf+
sama;PFfs1
herečka;SSfs1
,;Z
ktorá;PAfs1
sa;R
nervovo;Dx
zrútila;VLdscf+
.;Z
;
Šéf;SSms1
vypustil;VLdscm+
dušu;SSfs4
vo;Ev6
chvíli;SSfs6
,;Z
keď;O
dosiahol;VLdscm+
orgazmus;SSis4
,;Z
a;O
ona;PFfs1
sa;R
nemohla;VLescf-
zbaviť;VId+
prežitej;Gtfs2x
hrôzy;SSfs2
.;Z
;
Mohol;VLescm+
to;PFns4
spôsobiť;VId+
nejaký;PAms1
známy;SAms1
z;Eu2
rokov;SSip2
strávených;Gtip2x
na;Eu6
fakulte;SSfs6
,;Z
napríklad;T
niektorý;PAms1
dedinský;AAms1x
nafúkanec;SSms1
.;Z
;
Bol;VLesam+
som;VKesa+
v;Eu6
jeho;PUfs6
pracovni;SSfs6
,;Z
mal;VLesam+
som;VKesa+
v;Eu6
sebe;PPhs6
nerozumnú;AAfs4x
dávku;SSfs4
alkoholu;SSis2
a;O
čakal;VLesam+
som;VKesa+
,;Z
že;O
všetko;PFns1
sa;R
definitívne;Dx
vyjasní;VKdsc+
a;O
ja;PPhs1
odídem;VKdsa+
.;Z
;
Napriek;Eu3
tomu;PFns3
sa;R
mi;PPhs3
jeho;PUfs1
prvá;NAfs1
prednáška;SSfs1
vryla;VLdscf+
do;Eu2
pamäti;SSfs2
.;Z
;
Ako;O
starý;AAms1x
priateľ;SSms1
tvojho;PFms2
nebohého;AAms2x
otca;SSms2
považujem;VKesa+
za;Eu4
potrebné;AAns4x
,;Z
aby;OY
sme;VKepa+
sa;R
porozprávali;VLdpah+
celkom;Dx
otvorene;Dx
.;Z
;
Popáliť;VId+
sa;R
na;Eu6
jedinom;NAns6
písmene;SSns6
je;VKesc+
klasický;AAis1x
prípad;SSis1
,;Z
ktorý;PAis1
sa;R
môže;VKesc+
vyskytnúť;VId+
v;Eu6
rôznych;AAfp6x
podobách;SSfp6
.;Z
;
Navyše;T
technológia;SSfs1
našich;PFfp2
tlačiarní;SSfp2
sa;R
ani;T
dnes;Dx
veľmi;Dx
neodlišuje;VKesc-
od;Eu2
technológie;SSfs2
z;Eu2
čias;SSip2
Gutenberga;SSms2:r
.;Z
;
Skrátka;T
,;Z
táto;PFfs1
naša;PFfs1
práca;SSfs1
je;VKesc+
čertovská;AAfs1x
robota;SSfs1
.;Z
;
Ťažko;Dx
by;Y
pri;Eu6
nich;PFmp6
obstál;VLdscm+
nejaký;PAms1
anonym;SSms1
.;Z
;
Toto;PFns1
posledné;NAns1
konštatovanie;SSns1
sa;R
ma;PPhs2
dotklo;VLdscn+
.;Z
;
Stretol;VLdsam+
by;Y
som;VKesa+
sa;R
tam;PD
so;Ev7
slovom;SSns7
„;Z
anonym;SSms1
“;Z
.;Z
;
Vtedy;PD
zasiahla;VLdscf+
Sofika;SSfs1:r
.;Z
;
Vysvetlila;VLdscf+
môj;PFis4
výrok;SSis4
ohľadom;Eu2
časopisov;SSip2
v;Eu6
konkrétnom;AAis6x
zmysle;SSis6
.;Z
;
Navyše;T
sú;VKepc+
nepoužiteľné;AAip1x
vzhľadom;SSis7
na;Eu4
tlačiarenskú;AAfs4x
farbu;SSfs4
,;Z
ktorá;PAfs1
môže;VKesc+
nepríjemne;Dx
poškodiť;VId+
istú;AAfs4x
chúlostivú;AAfs4x
časť;SSfs4
tela;SSns2
.;Z
;
V;Eu4
tú;PFfs4
noc;SSfs4
som;VKesa+
po;Eu6
mnohých;NAip6
rokoch;SSip6
pocítil;VLdsam+
potrebu;SSfs4
písať;VIe+
poéziu;SSfs4
.;Z
;
Teraz;Dx
som;VKesa+
cítil;VLesam+
,;Z
že;O
sa;R
ma;PPhs2
zmocnil;VLdsci+
rovnaký;AAis1x
zápal;SSis1
.;Z
;
Túžil;VLesam+
som;VKesa+
publikovať;VIj+
v;Eu6
časopise;SSis6
Október;SSis1:r
.;Z
;
Lavdim;SSms1:r
Lavdoshaj;SSms1:r
mi;PPhs3
ukázal;VLdscm+
cestu;SSfs4
.;Z
;
Musím;VKesa+
sa;R
na;Eu4
ňu;PFfs4
vrhnúť;VId+
.;Z
;
Takéto;PAns1
oduševnenie;SSns1
stačilo;VLjscn+
na;Eu4
to;PFns4
,;Z
aby;OY
som;VKesa+
sa;R
zmenil;VLdsam+
.;Z
;
Na;Eu6
začiatku;SSis6
toho;PFis2
marca;SSis2
bolo;VLescn+
veľmi;Dx
chladno;Dx
.;Z
;
Keď;O
oheň;SSis1
začal;VLdsci+
slabnúť;VIe+
,;Z
drkotali;VLepci+
mi;PPhs3
zuby;SSip1
.;Z
;
Pre;Eu4
chlad;SSis4
som;VKesa+
za;Eu7
stolom;SSis7
nikdy;PD
nezaspal;VLdsam-
.;Z
;
Možnosť;SSfs4
,;Z
že;O
uverejním;VKdsa+
nejaký;PAis4
cyklus;SSis4
básní;SSfp2
,;Z
som;VKesa+
okamžite;Dx
zavrhol;VLdsam+
.;Z
;
Zostávala;VLescf+
mi;PPhs3
poviedka;SSfs1
.;Z
;
Teraz;Dx
musím;VKesa+
publikovať;VIj+
.;Z
;
Poviedky;SSfp1
typu;SSis2
Sexuálny;AAms1x:r
nenásytník;SSms1
ani;O
eseje;SSfp1
ako;O
Esej;SSfs1:r
o;Eu6
vši;SSfs6
nemali;VLepcf-
budúcnosť;SSfs4
.;Z
;
Netúžil;VLesam-
som;VKesa+
prekladať;VIe+
Danteho;AFns4x:r
Peklo;SSns4:r
.;Z
;
Napriek;Eu3
tomu;PFns3
som;VKesa+
musel;VLesam+
tvoriť;VIe+
.;Z
;
Niečo;PFns4
,;Z
čo;PFns1
by;Y
nevydesilo;VLdscn-
Lavdima;SSms4:r
Lavdoshaja;SSms4:r
.;Z
;
Kým;O
som;VKesa+
takto;PD
uvažoval;VLesam+
,;Z
zdalo;VLescn+
sa;R
mi;PPhs3
,;Z
že;O
som;VKesa+
na;Eu4
niečo;PFns4
prišiel;VLdsam+
.;Z
;
Bolo;VLescn+
sivé;AAns1x
popoludnie;SSns1
s;Eu7
oblohou;SSfs7
veštiacou;Gkfs7x
sneh;SSis4
,;Z
keď;O
sa;R
človeka;SSms2
zmocňuje;VKesc+
ubíjajúca;Gkfs1x
otupnosť;SSfs1
a;O
uvoľnenie;SSns4
prináša;VKesc+
len;T
alkohol;SSis1
.;Z
;
Snežilo;VLescn+
husto;Dx
,;Z
padali;VLepcf+
veľké;AAfp1x
vločky;SSfp1
.;Z
;
Bolo;VLescn+
by;Y
hanba;SSfs1
predstúpiť;VId+
pred;Eu4
žiakov;SSmp4
v;Eu6
takom;PAis6
stave;SSis6
.;Z
;
Akýsi;PAms1
drevorubač;SSms1
sa;R
vraj;T
musel;VLescm+
počas;Eu2
jednej;NFfs2
zimnej;AAfs2x
noci;SSfs2
vrátiť;VId+
domov;Dx
.;Z
;
Chlap;SSms1
pochopí;VKdsc+
,;Z
že;O
vlky;SSip1
môžu;VKepc+
prísť;VId+
každú;PAfs4
chvíľu;SSfs4
.;Z
;
Neotáľa;VKesc-
a;O
vylezie;VKdsc+
na;Eu4
strom;SSis4
.;Z
;
Je;VKesc+
to;PFns1
celá;AAfs1x
svorka;SSfs1
,;Z
oči;SSnp1
im;PFip3
žiaria;VKepc+
v;Eu6
tme;SSfs6
.;Z
;
Ale;O
vlasy;SSip1
mu;PFms3
vstanú;VKdpc+
dupkom;Dx
,;Z
keď;O
si;R
všimne;VKdsc+
niečo;PFns4
iné;PAns4
:;Z
trochu;NUns1
ďalej;Dx
na;Eu6
konári;SSis6
,;Z
kam;PD
sa;R
vyštveral;VLdscm+
,;Z
sedí;VKesc+
medveď;SSms1
,;Z
ktorý;PAms1
tam;PD
vyliezol;VLdscm+
.;Z
;
Svorka;SSfs1
sa;R
usadí;VKdsc+
okolo;Eu2
kmeňa;SSis2
stromu;SSis2
.;Z
;
Zviera;SSns1
sa;R
s;Eu7
rachotom;SSis7
zrúti;VKdsc+
do;Eu2
snehu;SSis2
.;Z
;
Svorka;SSfs1
sa;R
vrhne;VKdsc+
za;Eu7
ním;PFms7
.;Z
;
Potom;Dx
zlezie;VKdsc+
zo;Ev2
stromu;SSis2
a;O
uteká;VKesc+
domov;Dx
.;Z
.;Z
.;Z
;
Niektorí;PAmp1
sa;R
nazdávali;VLepcm+
,;Z
že;O
drevorubač;SSms1
konal;VLescm+
správne;Dx
.;Z
;
Podaktorí;PAmp1
si;R
to;PFns4
nemysleli;VLepcm-
.;Z
;
Stále;Dx
padal;VLesci+
hustý;AAis1x
sneh;SSis1
s;Eu7
veľkými;AAfp7x
vločkami;SSfp7
.;Z
;
Ale;O
Faika;SSfs1:r
už;T
dávno;Dx
odišla;VLdscf+
.;Z
;
Vrátil;VLdsam+
som;VKesa+
sa;R
do;Eu2
svojej;PFfs2
izby;SSfs2
.;Z
;
Ľahol;VLdsam+
som;VKesa+
si;R
do;Eu2
postele;SSfs2
.;Z
;
Keď;O
som;VKesa+
v;Eu6
noci;SSfs6
dokončil;VLdsam+
ten;PFis4
príbeh;SSis4
,;Z
vyšiel;VLdsam+
som;VKesa+
von;Dx
.;Z
;
Tá;PFfs1
rozprávka;SSfs1
ma;PPhs4
priviedla;VLdscf+
na;Eu4
inú;PAfs4
stanicu;SSfs4
.;Z
;
Nemalo;VLescn-
zelené;AAnp4x
oči;SSnp4
.;Z
;
Usmieval;VLescm+
sa;R
.;Z
;
Myslel;VLesam+
som;VKesa+
to;PFns4
úprimne;Dx
.;Z
;
Napriek;Eu3
svojej;PFfs3
rozrušenosti;SSfs3
som;VKesa+
vytušil;VLdsam+
,;Z
že;O
šéf;SSms1
hrá;VKesc+
akúsi;PAfs4
hru;SSfs4
.;Z
;
Nepobozkala;VLdscf-
ma;PPhs4
.;Z
;
Vstala;VLdscf+
a;O
odišla;VLdscf+
.;Z
;
Poviedka;SSfs1
nie;T
je;VKesc-
pekne;Dx
napísaná;Gtfs1x
.;Z
;
Chýba;VKesc+
jej;PFfs3
predovšetkým;T
jasnosť;SSfs1
.;Z
;
Šéf;SSms1
sa;R
zo;Ev2
všetkých;PFfp2
síl;SSfp2
pokúšal;VLescm+
,;Z
aby;OY
som;VKesa+
odišiel;VLdsam+
z;Eu2
jeho;PUfs2
pracovne;SSfs2
spokojný;AAms1x
,;Z
aj;O
keď;O
mi;PPhs3
tú;PFfs4
poviedku;SSfs4
neuverejní;VKdsc-
.;Z
;
Tváril;VLesam+
som;VKesa+
sa;R
,;Z
že;O
odchádzam;VKesa+
spokojný;AAms1x
,;Z
a;O
v;Eu6
tom;PFns6
bol;VLesci+
paradox;SSis1
.;Z
;
Ja;PPhs1
som;VKesa+
očakával;VLesam+
,;Z
že;O
tú;PFfs4
poviedku;SSfs4
neuverejnia;VKdpc-
.;Z
;
Opäť;Dx
som;VKesa+
zmenil;VLdsam+
názor;SSis4
,;Z
k;Eu3
čomu;PFns3
ma;PPhs4
priviedlo;VLdscn+
niečo;PFns1
neočakávané;Gtns1x
.;Z
;
Zmocnil;VLdsci+
sa;R
ma;PPhs4
závrat;SSis1
.;Z
;
Buď;O
to;PFns4
spôsobil;VLdsci+
príval;SSis1
jej;PUfs2
vďačnosti;SSfs2
,;Z
alebo;O
slovo;SSns1
„;Z
ujo;SSms1
“;Z
,;Z
ktoré;PAns4
vyslovila;VLdscf+
s;Eu7
akousi;PAfs7
sexuálnou;AAfs7x
dôvernosťou;SSfs7
.;Z
;
Pri;Eu6
tejto;PFfs6
myšlienke;SSfs6
som;VKesa+
sa;R
začervenal;VLdsam+
.;Z
;
A;T
očervenel;VLdsam+
som;VKesa+
ešte;T
viac;NUns4
.;Z
;
Stretli;VLdpah+
sme;VKepa+
sa;R
o;Eu4
týždeň;SSis4
.;Z
;
Ak;O
nevyjde;VKdsc-
,;Z
nemáme;VKepa-
dôvod;SSis4
stretnúť;VId+
sa;R
.;Z
;
V;Eu4
tú;PFfs4
nedeľu;SSfs4
básne;SSfp1
vyšli;VLdpcf+
.;Z
;
Klamal;VLesam+
som;VKesa+
aj;T
ja;PPhs1
.;Z
;
Delina;SSfs1:r
predo;Ev7
mnou;PPhs7
nikdy;PD
nevyriekla;VLdscf-
toto;PFns4
slovo;SSns4
.;Z
;
Náš;PFis1
vzťah;SSis1
trval;VLesci+
rok;SSis4
.;Z
;
Bolo;VLescn+
to;PFns1
mnoho;NUns1
týždňov;SSip2
sexuálneho;AAis2x
nepokoja;SSis2
.;Z
;
Jednu;NFfs4
z;Eu2
tých;PFfp2
,;Z
aké;PAfp1
nevyvolajú;VKdpc-
reakciu;SSfs4
v;Eu6
podobe;SSfs6
telefonátov;SSip2
zhora;Dx
.;Z
;
S;Eu7
cieľom;SSis7
vyhľadávať;VIe+
námety;SSip4
pre;Eu4
kritiku;SSfs4
.;Z
;
Spôsobil;VLdsci+
ju;PFfs4
článok;SSis1
uverejnený;Gtis1x
na;Eu6
stránkach;SSfp6
Októbra;SSis2:r
.;Z
;
Ktosi;PFms1
kritizoval;VLescm+
Samuela;SSms4:r
Becketta;SSms4:r
a;O
jeho;PUfs4
drámu;SSfs4
Čakanie;SSns1:r
na;Eu4
Godota;SSms4:r
.;Z
;
Delina;SSfs1:r
čítala;VLescf+
Becketta;SSms4:r
.;Z
;
Niektoré;PAfp4
z;Eu2
nich;PFfp2
,;Z
vydané;Gtfp4x
vo;Ev6
francúzštine;SSfs6
,;Z
občas;Dx
dávala;VLescf+
aj;T
mne;PPhs3
,;Z
pričom;O
mi;PPhs3
nezabudla;VLdscf-
prikázať;VId+
,;Z
aby;OY
som;VKesa+
to;PFns4
nikomu;PFms3
neprezradil;VLdsam-
.;Z
;
Vedel;VLesam+
som;VKesa+
iba;T
jedno;NFns4
:;Z
že;O
sa;R
podobám;VKesa+
na;Eu4
postavy;SSfp4
absurdného;AAns2x
divadla;SSns2
.;Z
;
Všetci;PFmp1
sme;VKepa+
sa;R
podobali;VLepah+
na;Eu4
postavy;SSfp4
absurdného;AAns2x
divadla;SSns2
.;Z
;
Delina;SSfs1:r
by;Y
ma;PPhs4
zaradila;VLdscf+
medzi;Eu4
šarlatánov;SSmp4
.;Z
;
Zostávali;VLepcf+
mi;PPhs3
teda;T
poviedky;SSfp1
.;Z
;
Moje;PFfp1
impotentné;AAfp1x
poviedky;SSfp1
.;Z
;
V;Eu6
tom;PFis6
istom;PAis6
fascikli;SSis6
som;VKesa+
mal;VLesam+
odložené;Gtip4x
aj;T
ďalšie;AAip4x
texty;SSip4
,;Z
ktoré;PAip4
som;VKesa+
neskôr;Dx
zoskupil;VLdsam+
do;Eu2
samostatného;AAis2x
fascikla;SSis2
.;Z
;
Ani;O
v;Eu4
ten;PFis4
deň;SSis4
,;Z
ani;O
neskôr;Dx
si;R
neželala;VLescf-
,;Z
aby;OY
som;VKesa+
použil;VLdsam+
prezervatív;SSis4
.;Z
;
Povedala;VLdscf+
mi;PPhs3
,;Z
že;O
užíva;VKesc+
antikoncepčné;AAfp4x
tabletky;SSfp4
.;Z
;
